"time_period","time_identifier","geographic_level","country_code","country_name","provider_ukprn","provider_name","tariff_grouping","mean_tariff"
201920,"Academic year","Provider","K02000001","United Kingdom",10007152,"University of Bedfordshire","Low","96.1"
201920,"Academic year","Provider","K02000001","United Kingdom",10007848,"University of Chester","Medium","107.9"
201920,"Academic year","Provider","K02000001","United Kingdom",10007842,"University of Cumbria","Medium","111.2"
201920,"Academic year","Provider","K02000001","United Kingdom",10007851,"University of Derby","Low","103.2"
201920,"Academic year","Provider","K02000001","United Kingdom",10007143,"University of Durham","High","151.3"
201920,"Academic year","Provider","K02000001","United Kingdom",10007145,"University of Gloucestershire","Medium","110.1"
201920,"Academic year","Provider","K02000001","United Kingdom",10007147,"University of Hertfordshire","Low","96.8"
201920,"Academic year","Provider","K02000001","United Kingdom",10001282,"University of Northumbria at Newcastle","Medium","116.7"
201920,"Academic year","Provider","K02000001","United Kingdom",10007154,"University of Nottingham","High","133.2"
201920,"Academic year","Provider","K02000001","United Kingdom",10007801,"University of Plymouth","Low","107.4"
201920,"Academic year","Provider","K02000001","United Kingdom",10007793,"University of South Wales","Low","100.1"
201920,"Academic year","Provider","K02000001","United Kingdom",10037449,"University of St Mark and St John","Medium","111.6"
201920,"Academic year","Provider","K02000001","United Kingdom",10014001,"University of Suffolk","Low","105.1"
201920,"Academic year","Provider","K02000001","United Kingdom",10007162,"University of the Arts, London","Medium","121.3"
201920,"Academic year","Provider","K02000001","United Kingdom",10007114,"University of the Highlands and Islands","c","c"
201920,"Academic year","Provider","K02000001","United Kingdom",10007164,"University of the West of England, Bristol","Low","106.4"
201920,"Academic year","Provider","K02000001","United Kingdom",10007858,"University of Wales Trinity Saint David","Low","101.2"
201920,"Academic year","Provider","K02000001","United Kingdom",10007139,"University of Worcester","Low","106.2"
201920,"Academic year","Provider","K02000001","United Kingdom",10007657,"Writtle University College","Medium","116"
201920,"Academic year","Provider","K02000001","United Kingdom",10007713,"York St John University","Low","103.4"
202021,"Academic year","Provider","K02000001","United Kingdom",10008071,"AA School of Architecture","c","c"
202021,"Academic year","Provider","K02000001","United Kingdom",10007849,"Abertay University","High","128.8"
202021,"Academic year","Provider","K02000001","United Kingdom",10007856,"Aberystwyth University","Low","102.9"
202021,"Academic year","Provider","K02000001","United Kingdom",10000248,"Academy of Live and Recorded Arts","Medium","115.9"
202021,"Academic year","Provider","K02000001","United Kingdom",10067853,"ACM Guildford Limited","Low","104.9"
202021,"Academic year","Provider","K02000001","United Kingdom",10000163,"AECC University College","Medium","116.3"
202021,"Academic year","Provider","K02000001","United Kingdom",10000291,"Anglia Ruskin University","Low","101.7"
202021,"Academic year","Provider","K02000001","United Kingdom",10005451,"Arden University","Low","62.9"
202021,"Academic year","Provider","K02000001","United Kingdom",10000381,"Arts Educational Schools","High","134.6"
202021,"Academic year","Provider","K02000001","United Kingdom",10007759,"Aston University","Medium","116.5"
202021,"Academic year","Provider","K02000001","United Kingdom",10007857,"Bangor University","Medium","108.2"
202021,"Academic year","Provider","K02000001","United Kingdom",10000571,"Bath Spa University","Low","100.2"
202021,"Academic year","Provider","K02000001","United Kingdom",10037544,"BIMM Limited","Low","97.9"
202021,"Academic year","Provider","K02000001","United Kingdom",10007760,"Birkbeck College","Low","86.6"
202021,"Academic year","Provider","K02000001","United Kingdom",10007140,"Birmingham City University","Medium","109"
202021,"Academic year","Provider","K02000001","United Kingdom",10007811,"Bishop Grosseteste University","Low","96.7"
202021,"Academic year","Provider","K02000001","United Kingdom",10004061,"Bloomsbury Institute","c","c"
202021,"Academic year","Provider","K02000001","United Kingdom",10000824,"Bournemouth University","Low","105.5"
202021,"Academic year","Provider","K02000001","United Kingdom",10031982,"BPP University","c","c"
202021,"Academic year","Provider","K02000001","United Kingdom",10000961,"Brunel University London","Medium","110.1"
202021,"Academic year","Provider","K02000001","United Kingdom",10000975,"Buckinghamshire New University","Low","98.1"
202021,"Academic year","Provider","K02000001","United Kingdom",10010308,"Cambridge Arts and Sciences Limited","c","c"
202021,"Academic year","Provider","K02000001","United Kingdom",10001143,"Canterbury Christ Church University","Low","92.7"
202021,"Academic year","Provider","K02000001","United Kingdom",10007854,"Cardiff Metropolitan University","Medium","108.4"
202021,"Academic year","Provider","K02000001","United Kingdom",10007814,"Cardiff University","Medium","124.8"
202021,"Academic year","Provider","K02000001","United Kingdom",10024024,"Central Film School London","c","c"
202021,"Academic year","Provider","K02000001","United Kingdom",10001386,"Chicken Shed Theatre Company","Medium","123.4"
202021,"Academic year","Provider","K02000001","United Kingdom",10039082,"City and Guilds of London Art School","Medium","120"
202021,"Academic year","Provider","K02000001","United Kingdom",10001478,"City, University of London","Medium","117"
202021,"Academic year","Provider","K02000001","United Kingdom",10007912,"Cliff College","c","c"
202021,"Academic year","Provider","K02000001","United Kingdom",10001653,"Conservatoire for Dance and Drama","Medium","116.3"
202021,"Academic year","Provider","K02000001","United Kingdom",10034324,"Court Theatre Training Company Ltd","c","c"
202021,"Academic year","Provider","K02000001","United Kingdom",10007761,"Courtauld Institute of Art","High","137.3"
202021,"Academic year","Provider","K02000001","United Kingdom",10001726,"Coventry University","Low","99.7"
202021,"Academic year","Provider","K02000001","United Kingdom",10001883,"De Montfort University","Low","97.7"
202021,"Academic year","Provider","K02000001","United Kingdom",10007823,"Edge Hill University","Medium","123.7"
202021,"Academic year","Provider","K02000001","United Kingdom",10007772,"Edinburgh Napier University","High","127"
202021,"Academic year","Provider","K02000001","United Kingdom",10008640,"Falmouth University","Medium","114"
202021,"Academic year","Provider","K02000001","United Kingdom",10022087,"Futureworks","Medium","118.1"
202021,"Academic year","Provider","K02000001","United Kingdom",10007762,"Glasgow Caledonian University","High","134.4"
202021,"Academic year","Provider","K02000001","United Kingdom",10002681,"Glasgow School of Art","High","140.7"
202021,"Academic year","Provider","K02000001","United Kingdom",10007833,"Glyndŵr University","Low","91.8"
202021,"Academic year","Provider","K02000001","United Kingdom",10002718,"Goldsmiths College","Medium","111"
202021,"Academic year","Provider","K02000001","United Kingdom",10007820,"Grŵp Llandrillo Menai","c","c"
202021,"Academic year","Provider","K02000001","United Kingdom",10009614,"Grŵp NPTC Group","c","c"
202021,"Academic year","Provider","K02000001","United Kingdom",10007825,"Guildhall School of Music and Drama","Medium","125.1"
202021,"Academic year","Provider","K02000001","United Kingdom",10040812,"Harper Adams University","Medium","109.8"
202021,"Academic year","Provider","K02000001","United Kingdom",10080811,"Hartpury University","Medium","112.3"
202021,"Academic year","Provider","K02000001","United Kingdom",10007764,"Heriot-Watt University","High","136.7"
202021,"Academic year","Provider","K02000001","United Kingdom",10003212,"Hult International Business School Ltd","c","c"
202021,"Academic year","Provider","K02000001","United Kingdom",10003239,"ICON College of Technology and Management","Low","29.7"
202021,"Academic year","Provider","K02000001","United Kingdom",10003270,"Imperial College of Science, Technology and Medicine","High","158.9"
202021,"Academic year","Provider","K02000001","United Kingdom",10035638,"Institute of Contemporary Music Performance","Low","104"
202021,"Academic year","Provider","K02000001","United Kingdom",10009527,"Istituto Marangoni Limited","Low","103.9"
202021,"Academic year","Provider","K02000001","United Kingdom",10007767,"Keele University","Low","105.3"
202021,"Academic year","Provider","K02000001","United Kingdom",10003645,"King's College London","High","139.1"
202021,"Academic year","Provider","K02000001","United Kingdom",10003678,"Kingston University","Low","94.1"
202021,"Academic year","Provider","K02000001","United Kingdom",10008325,"KLC School of Design","c","c"
202021,"Academic year","Provider","K02000001","United Kingdom",10003758,"LAMDA Limited","Medium","116.8"
202021,"Academic year","Provider","K02000001","United Kingdom",10066551,"LCCM AU UK Limited","c","c"
202021,"Academic year","Provider","K02000001","United Kingdom",10003798,"Le Cordon Bleu Limited","c","c"
202021,"Academic year","Provider","K02000001","United Kingdom",10003854,"Leeds Arts University","High","128.3"
202021,"Academic year","Provider","K02000001","United Kingdom",10003861,"Leeds Beckett University","Low","100.5"
202021,"Academic year","Provider","K02000001","United Kingdom",10034449,"Leeds Conservatoire","Medium","119.9"
202021,"Academic year","Provider","K02000001","United Kingdom",10003863,"Leeds Trinity University","Low","89.5"
202021,"Academic year","Provider","K02000001","United Kingdom",10003956,"Liverpool Hope University","Low","101.4"
202021,"Academic year","Provider","K02000001","United Kingdom",10003957,"Liverpool John Moores University","Medium","113.6"
202021,"Academic year","Provider","K02000001","United Kingdom",10004048,"London Metropolitan University","Low","79"
202021,"Academic year","Provider","K02000001","United Kingdom",10023434,"London School of Commerce & IT Limited","c","c"
202021,"Academic year","Provider","K02000001","United Kingdom",10004063,"London School of Economics and Political Science","High","151.6"
202021,"Academic year","Provider","K02000001","United Kingdom",10022285,"London School of Management Education","c","c"
202021,"Academic year","Provider","K02000001","United Kingdom",10004075,"London School of Theology","c","c"
202021,"Academic year","Provider","K02000001","United Kingdom",10004078,"London South Bank University","Low","96.2"
202021,"Academic year","Provider","K02000001","United Kingdom",10004079,"London Studio Centre","High","129.3"
202021,"Academic year","Provider","K02000001","United Kingdom",10004113,"Loughborough University","High","133.2"
202021,"Academic year","Provider","K02000001","United Kingdom",10045476,"Met Film School Limited","Low","102.8"
202021,"Academic year","Provider","K02000001","United Kingdom",10004351,"Middlesex University","Low","95.2"
202021,"Academic year","Provider","K02000001","United Kingdom",10023454,"Moorlands College","c","c"
202021,"Academic year","Provider","K02000001","United Kingdom",10004450,"Mountview Academy of Theatre Arts","High","131.7"
202021,"Academic year","Provider","K02000001","United Kingdom",10004538,"Nazarene Theological College","c","c"
202021,"Academic year","Provider","K02000001","United Kingdom",10048199,"New College of the Humanities","Medium","124"
202021,"Academic year","Provider","K02000001","United Kingdom",10007799,"Newcastle University","High","128.7"
202021,"Academic year","Provider","K02000001","United Kingdom",10007832,"Newman University","Low","95.2"
202021,"Academic year","Provider","K02000001","United Kingdom",10008397,"Norland College","Medium","119.6"
202021,"Academic year","Provider","K02000001","United Kingdom",10004775,"Norwich University of the Arts","Medium","116.5"
202021,"Academic year","Provider","K02000001","United Kingdom",10004930,"Oxford Brookes University","Low","104.1"
202021,"Academic year","Provider","K02000001","United Kingdom",10020439,"Oxford Business College","c","c"
202021,"Academic year","Provider","K02000001","United Kingdom",10042570,"Pearson College","Low","102.1"
202021,"Academic year","Provider","K02000001","United Kingdom",10005127,"Plymouth College of Art","Medium","113.2"
202021,"Academic year","Provider","K02000001","United Kingdom",10019178,"Point Blank Music School","Low","98.1"
202021,"Academic year","Provider","K02000001","United Kingdom",10005337,"Queen Margaret University, Edinburgh","High","132.9"
202021,"Academic year","Provider","K02000001","United Kingdom",10007775,"Queen Mary University of London","High","128.4"
202021,"Academic year","Provider","K02000001","United Kingdom",10005343,"Queen's University Belfast","High","135"
202021,"Academic year","Provider","K02000001","United Kingdom",10005389,"Ravensbourne University London","Low","107"
202021,"Academic year","Provider","K02000001","United Kingdom",10008455,"Regent College","c","c"
202021,"Academic year","Provider","K02000001","United Kingdom",10021100,"Regents Theological College","c","c"
202021,"Academic year","Provider","K02000001","United Kingdom",10003331,"Regent's University London","Low","82.8"
202021,"Academic year","Provider","K02000001","United Kingdom",10005470,"Richmond, The American International University in London","Low","86.1"
202021,"Academic year","Provider","K02000001","United Kingdom",10005500,"Robert Gordon University","High","128.8"
202021,"Academic year","Provider","K02000001","United Kingdom",10007776,"Roehampton University","Low","92.5"
202021,"Academic year","Provider","K02000001","United Kingdom",10005523,"Rose Bruford College of Theatre and Performance","Medium","117.7"
202021,"Academic year","Provider","K02000001","United Kingdom",10005544,"Royal Academy of Dance","c","c"
202021,"Academic year","Provider","K02000001","United Kingdom",10009292,"Royal Academy of Dramatic Art","Medium","116.9"
202021,"Academic year","Provider","K02000001","United Kingdom",10007835,"Royal Academy of Music","Medium","118.8"
202021,"Academic year","Provider","K02000001","United Kingdom",10005545,"Royal Agricultural University","Low","103.7"
202021,"Academic year","Provider","K02000001","United Kingdom",10007778,"Royal College of Music","Medium","113.5"
202021,"Academic year","Provider","K02000001","United Kingdom",10005561,"Royal Conservatoire of Scotland","High","134.6"
202021,"Academic year","Provider","K02000001","United Kingdom",10005553,"Royal Holloway and Bedford New College","Medium","116.5"
202021,"Academic year","Provider","K02000001","United Kingdom",10007837,"Royal Northern College of Music","Medium","119.5"
202021,"Academic year","Provider","K02000001","United Kingdom",10007839,"SAE Education Limited","Low","84.1"
202021,"Academic year","Provider","K02000001","United Kingdom",10005790,"Sheffield Hallam University","Low","105.4"
202021,"Academic year","Provider","K02000001","United Kingdom",10007780,"SOAS University of London","Medium","117.4"
202021,"Academic year","Provider","K02000001","United Kingdom",10006022,"Solent University","Low","99.8"
202021,"Academic year","Provider","K02000001","United Kingdom",10005700,"SRUC","Low","90.3"
202021,"Academic year","Provider","K02000001","United Kingdom",10007782,"St George's, University of London","High","127.2"
202021,"Academic year","Provider","K02000001","United Kingdom",10008026,"St Mary's University College","High","130.7"
202021,"Academic year","Provider","K02000001","United Kingdom",10007843,"St Mary's University, Twickenham","Low","101.4"
202021,"Academic year","Provider","K02000001","United Kingdom",10030776,"St Mellitus College","c","c"
202021,"Academic year","Provider","K02000001","United Kingdom",10045289,"St Nicholas Montessori Training Limited","c","c"
202021,"Academic year","Provider","K02000001","United Kingdom",10006299,"Staffordshire University","Medium","109.5"
202021,"Academic year","Provider","K02000001","United Kingdom",10008010,"Stranmillis University College","High","130.8"
202021,"Academic year","Provider","K02000001","United Kingdom",10007855,"Swansea University","Medium","108.1"
202021,"Academic year","Provider","K02000001","United Kingdom",10007161,"Teesside University","Low","105.1"
202021,"Academic year","Provider","K02000001","United Kingdom",10000385,"The Arts University Bournemouth","High","126.3"
202021,"Academic year","Provider","K02000001","United Kingdom",10032072,"The Cambridge Theological Federation","c","c"
202021,"Academic year","Provider","K02000001","United Kingdom",10010213,"The City College","c","c"
202021,"Academic year","Provider","K02000001","United Kingdom",10004035,"The Film Education Training Trust Limited","c","c"
202021,"Academic year","Provider","K02000001","United Kingdom",10029682,"The Islamic College","c","c"
202021,"Academic year","Provider","K02000001","United Kingdom",10003945,"The Liverpool Institute for Performing Arts","High","129.5"
202021,"Academic year","Provider","K02000001","United Kingdom",10008289,"The London Institute of Banking & Finance","Low","105.3"
202021,"Academic year","Provider","K02000001","United Kingdom",10004180,"The Manchester Metropolitan University","Medium","113.7"
202021,"Academic year","Provider","K02000001","United Kingdom",10004797,"The Nottingham Trent University","Medium","109.9"
202021,"Academic year","Provider","K02000001","United Kingdom",10007773,"The Open University","c","c"
202021,"Academic year","Provider","K02000001","United Kingdom",10007816,"The Royal Central School of Speech and Drama","High","127.6"
202021,"Academic year","Provider","K02000001","United Kingdom",10007779,"The Royal Veterinary College","Medium","123.3"
202021,"Academic year","Provider","K02000001","United Kingdom",10000936,"The University College of Osteopathy","Low","102.6"
202021,"Academic year","Provider","K02000001","United Kingdom",10007783,"The University of Aberdeen","High","143.3"
202021,"Academic year","Provider","K02000001","United Kingdom",10007850,"The University of Bath","High","142.5"
202021,"Academic year","Provider","K02000001","United Kingdom",10006840,"The University of Birmingham","High","137.3"
202021,"Academic year","Provider","K02000001","United Kingdom",10006841,"The University of Bolton","Low","101.4"
202021,"Academic year","Provider","K02000001","United Kingdom",10007785,"The University of Bradford","Medium","111"
202021,"Academic year","Provider","K02000001","United Kingdom",10000886,"The University of Brighton","Low","101.5"
202021,"Academic year","Provider","K02000001","United Kingdom",10007786,"The University of Bristol","High","142"
202021,"Academic year","Provider","K02000001","United Kingdom",10007787,"The University of Buckingham","Low","103.4"
202021,"Academic year","Provider","K02000001","United Kingdom",10007788,"The University of Cambridge","High","162"
202021,"Academic year","Provider","K02000001","United Kingdom",10007141,"The University of Central Lancashire","Medium","113.1"
202021,"Academic year","Provider","K02000001","United Kingdom",10007137,"The University of Chichester","Medium","114.3"
202021,"Academic year","Provider","K02000001","United Kingdom",10007852,"The University of Dundee","High","139.6"
202021,"Academic year","Provider","K02000001","United Kingdom",10007789,"The University of East Anglia","Medium","118.1"
202021,"Academic year","Provider","K02000001","United Kingdom",10007144,"The University of East London","Low","94.4"
202021,"Academic year","Provider","K02000001","United Kingdom",10007790,"The University of Edinburgh","High","149.6"
202021,"Academic year","Provider","K02000001","United Kingdom",10007791,"The University of Essex","Low","99.1"
202021,"Academic year","Provider","K02000001","United Kingdom",10007792,"The University of Exeter","High","136.4"
202021,"Academic year","Provider","K02000001","United Kingdom",10007794,"The University of Glasgow","High","151.2"
202021,"Academic year","Provider","K02000001","United Kingdom",10007146,"The University of Greenwich","Low","104.6"
202021,"Academic year","Provider","K02000001","United Kingdom",10007148,"The University of Huddersfield","Medium","116.6"
202021,"Academic year","Provider","K02000001","United Kingdom",10007149,"The University of Hull","Medium","114.4"
202021,"Academic year","Provider","K02000001","United Kingdom",10007150,"The University of Kent","Medium","111.5"
202021,"Academic year","Provider","K02000001","United Kingdom",10007768,"The University of Lancaster","High","131.9"
202021,"Academic year","Provider","K02000001","United Kingdom",10039956,"The University of Law","Low","102.7"
202021,"Academic year","Provider","K02000001","United Kingdom",10007795,"The University of Leeds","High","138.9"
202021,"Academic year","Provider","K02000001","United Kingdom",10007796,"The University of Leicester","Medium","118.1"
202021,"Academic year","Provider","K02000001","United Kingdom",10007151,"The University of Lincoln","Low","105.4"
202021,"Academic year","Provider","K02000001","United Kingdom",10006842,"The University of Liverpool","High","126.8"
202021,"Academic year","Provider","K02000001","United Kingdom",10007798,"The University of Manchester","High","139"
202021,"Academic year","Provider","K02000001","United Kingdom",10007138,"The University of Northampton","Low","97.2"
202021,"Academic year","Provider","K02000001","United Kingdom",10007774,"The University of Oxford","High","160.1"
202021,"Academic year","Provider","K02000001","United Kingdom",10007155,"The University of Portsmouth","Low","103.7"
202021,"Academic year","Provider","K02000001","United Kingdom",10007802,"The University of Reading","Medium","113.3"
202021,"Academic year","Provider","K02000001","United Kingdom",10007156,"The University of Salford","Medium","116.3"
202021,"Academic year","Provider","K02000001","United Kingdom",10007157,"The University of Sheffield","High","135.3"
202021,"Academic year","Provider","K02000001","United Kingdom",10007158,"The University of Southampton","High","135.1"
202021,"Academic year","Provider","K02000001","United Kingdom",10007803,"The University of St Andrews","High","157.6"
202021,"Academic year","Provider","K02000001","United Kingdom",10007804,"The University of Stirling","High","136.2"
202021,"Academic year","Provider","K02000001","United Kingdom",10007805,"The University of Strathclyde","High","149.5"
202021,"Academic year","Provider","K02000001","United Kingdom",10007159,"The University of Sunderland","Low","102.6"
202021,"Academic year","Provider","K02000001","United Kingdom",10007160,"The University of Surrey","Medium","121.7"
202021,"Academic year","Provider","K02000001","United Kingdom",10007806,"The University of Sussex","Medium","117.1"
202021,"Academic year","Provider","K02000001","United Kingdom",10007800,"The University of the West of Scotland","Medium","119.2"
202021,"Academic year","Provider","K02000001","United Kingdom",10007163,"The University of Warwick","High","144.4"
202021,"Academic year","Provider","K02000001","United Kingdom",10006566,"The University of West London","Low","103.6"
202021,"Academic year","Provider","K02000001","United Kingdom",10007165,"The University of Westminster","Low","103.9"
202021,"Academic year","Provider","K02000001","United Kingdom",10003614,"The University of Winchester","Low","99.4"
202021,"Academic year","Provider","K02000001","United Kingdom",10007166,"The University of Wolverhampton","Low","93.1"
202021,"Academic year","Provider","K02000001","United Kingdom",10007167,"The University of York","High","132.9"
202021,"Academic year","Provider","K02000001","United Kingdom",10023464,"Trinity College Bristol","c","c"
202021,"Academic year","Provider","K02000001","United Kingdom",10008017,"Trinity Laban Conservatoire of Music and Dance","Medium","118.9"
202021,"Academic year","Provider","K02000001","United Kingdom",10007807,"Ulster University","Medium","121.8"
202021,"Academic year","Provider","K02000001","United Kingdom",10068157,"University Centre Peterborough","Low","67.5"
202021,"Academic year","Provider","K02000001","United Kingdom",10000712,"University College Birmingham","Low","81.4"
202021,"Academic year","Provider","K02000001","United Kingdom",10007784,"University College London","High","149.7"
202021,"Academic year","Provider","K02000001","United Kingdom",10006427,"University for the Creative Arts","Medium","115.9"
202021,"Academic year","Provider","K02000001","United Kingdom",10007152,"University of Bedfordshire","Low","96.1"
202021,"Academic year","Provider","K02000001","United Kingdom",10007848,"University of Chester","Medium","107.9"
202021,"Academic year","Provider","K02000001","United Kingdom",10007842,"University of Cumbria","Medium","111.2"
202021,"Academic year","Provider","K02000001","United Kingdom",10007851,"University of Derby","Low","103.2"
202021,"Academic year","Provider","K02000001","United Kingdom",10007143,"University of Durham","High","151.3"
202021,"Academic year","Provider","K02000001","United Kingdom",10007145,"University of Gloucestershire","Medium","110.1"
202021,"Academic year","Provider","K02000001","United Kingdom",10007147,"University of Hertfordshire","Low","96.8"
202021,"Academic year","Provider","K02000001","United Kingdom",10001282,"University of Northumbria at Newcastle","Medium","116.7"
202021,"Academic year","Provider","K02000001","United Kingdom",10007154,"University of Nottingham","High","133.2"
202021,"Academic year","Provider","K02000001","United Kingdom",10007801,"University of Plymouth","Low","107.4"
202021,"Academic year","Provider","K02000001","United Kingdom",10007793,"University of South Wales","Low","100.1"
202021,"Academic year","Provider","K02000001","United Kingdom",10037449,"University of St Mark and St John","Medium","111.6"
202021,"Academic year","Provider","K02000001","United Kingdom",10014001,"University of Suffolk","Low","105.1"
202021,"Academic year","Provider","K02000001","United Kingdom",10007162,"University of the Arts, London","Medium","121.3"
202021,"Academic year","Provider","K02000001","United Kingdom",10007114,"University of the Highlands and Islands","c","c"
202021,"Academic year","Provider","K02000001","United Kingdom",10007164,"University of the West of England, Bristol","Low","106.4"
202021,"Academic year","Provider","K02000001","United Kingdom",10007858,"University of Wales Trinity Saint David","Low","101.2"
202021,"Academic year","Provider","K02000001","United Kingdom",10007139,"University of Worcester","Low","106.2"
202021,"Academic year","Provider","K02000001","United Kingdom",10007657,"Writtle University College","Medium","116"
202021,"Academic year","Provider","K02000001","United Kingdom",10007713,"York St John University","Low","103.4"
202122,"Academic year","Provider","K02000001","United Kingdom",10008071,"AA School of Architecture","c","c"
202122,"Academic year","Provider","K02000001","United Kingdom",10007849,"Abertay University","High","128.8"
202122,"Academic year","Provider","K02000001","United Kingdom",10007856,"Aberystwyth University","Low","102.9"
202122,"Academic year","Provider","K02000001","United Kingdom",10000248,"Academy of Live and Recorded Arts","Medium","115.9"
202122,"Academic year","Provider","K02000001","United Kingdom",10067853,"ACM Guildford Limited","Low","104.9"
202122,"Academic year","Provider","K02000001","United Kingdom",10000163,"AECC University College","Medium","116.3"
202122,"Academic year","Provider","K02000001","United Kingdom",10000291,"Anglia Ruskin University","Low","101.7"
202122,"Academic year","Provider","K02000001","United Kingdom",10005451,"Arden University","Low","62.9"
202122,"Academic year","Provider","K02000001","United Kingdom",10000381,"Arts Educational Schools","High","134.6"
202122,"Academic year","Provider","K02000001","United Kingdom",10007759,"Aston University","Medium","116.5"
202122,"Academic year","Provider","K02000001","United Kingdom",10007857,"Bangor University","Medium","108.2"
202122,"Academic year","Provider","K02000001","United Kingdom",10000571,"Bath Spa University","Low","100.2"
202122,"Academic year","Provider","K02000001","United Kingdom",10037544,"BIMM Limited","Low","97.9"
202122,"Academic year","Provider","K02000001","United Kingdom",10007760,"Birkbeck College","Low","86.6"
202122,"Academic year","Provider","K02000001","United Kingdom",10007140,"Birmingham City University","Medium","109"
202122,"Academic year","Provider","K02000001","United Kingdom",10007811,"Bishop Grosseteste University","Low","96.7"
202122,"Academic year","Provider","K02000001","United Kingdom",10004061,"Bloomsbury Institute","c","c"
202122,"Academic year","Provider","K02000001","United Kingdom",10000824,"Bournemouth University","Low","105.5"
202122,"Academic year","Provider","K02000001","United Kingdom",10031982,"BPP University","c","c"
202122,"Academic year","Provider","K02000001","United Kingdom",10000961,"Brunel University London","Medium","110.1"
202122,"Academic year","Provider","K02000001","United Kingdom",10000975,"Buckinghamshire New University","Low","98.1"
202122,"Academic year","Provider","K02000001","United Kingdom",10010308,"Cambridge Arts and Sciences Limited","c","c"
202122,"Academic year","Provider","K02000001","United Kingdom",10001143,"Canterbury Christ Church University","Low","92.7"
202122,"Academic year","Provider","K02000001","United Kingdom",10007854,"Cardiff Metropolitan University","Medium","108.4"
202122,"Academic year","Provider","K02000001","United Kingdom",10007814,"Cardiff University","Medium","124.8"
202122,"Academic year","Provider","K02000001","United Kingdom",10024024,"Central Film School London","c","c"
202122,"Academic year","Provider","K02000001","United Kingdom",10001386,"Chicken Shed Theatre Company","Medium","123.4"
202122,"Academic year","Provider","K02000001","United Kingdom",10039082,"City and Guilds of London Art School","Medium","120"
202122,"Academic year","Provider","K02000001","United Kingdom",10001478,"City, University of London","Medium","117"
202122,"Academic year","Provider","K02000001","United Kingdom",10007912,"Cliff College","c","c"
202122,"Academic year","Provider","K02000001","United Kingdom",10001653,"Conservatoire for Dance and Drama","Medium","116.3"
202122,"Academic year","Provider","K02000001","United Kingdom",10034324,"Court Theatre Training Company Ltd","c","c"
202122,"Academic year","Provider","K02000001","United Kingdom",10007761,"Courtauld Institute of Art","High","137.3"
202122,"Academic year","Provider","K02000001","United Kingdom",10001726,"Coventry University","Low","99.7"
202122,"Academic year","Provider","K02000001","United Kingdom",10001883,"De Montfort University","Low","97.7"
202122,"Academic year","Provider","K02000001","United Kingdom",10007823,"Edge Hill University","Medium","123.7"
202122,"Academic year","Provider","K02000001","United Kingdom",10007772,"Edinburgh Napier University","High","127"
202122,"Academic year","Provider","K02000001","United Kingdom",10008640,"Falmouth University","Medium","114"
202122,"Academic year","Provider","K02000001","United Kingdom",10022087,"Futureworks","Medium","118.1"
202122,"Academic year","Provider","K02000001","United Kingdom",10007762,"Glasgow Caledonian University","High","134.4"
202122,"Academic year","Provider","K02000001","United Kingdom",10002681,"Glasgow School of Art","High","140.7"
202122,"Academic year","Provider","K02000001","United Kingdom",10007833,"Glyndŵr University","Low","91.8"
202122,"Academic year","Provider","K02000001","United Kingdom",10002718,"Goldsmiths College","Medium","111"
202122,"Academic year","Provider","K02000001","United Kingdom",10007820,"Grŵp Llandrillo Menai","c","c"
202122,"Academic year","Provider","K02000001","United Kingdom",10009614,"Grŵp NPTC Group","c","c"
202122,"Academic year","Provider","K02000001","United Kingdom",10007825,"Guildhall School of Music and Drama","Medium","125.1"
202122,"Academic year","Provider","K02000001","United Kingdom",10040812,"Harper Adams University","Medium","109.8"
202122,"Academic year","Provider","K02000001","United Kingdom",10080811,"Hartpury University","Medium","112.3"
202122,"Academic year","Provider","K02000001","United Kingdom",10007764,"Heriot-Watt University","High","136.7"
202122,"Academic year","Provider","K02000001","United Kingdom",10003212,"Hult International Business School Ltd","c","c"
202122,"Academic year","Provider","K02000001","United Kingdom",10003239,"ICON College of Technology and Management","Low","29.7"
202122,"Academic year","Provider","K02000001","United Kingdom",10003270,"Imperial College of Science, Technology and Medicine","High","158.9"
202122,"Academic year","Provider","K02000001","United Kingdom",10035638,"Institute of Contemporary Music Performance","Low","104"
202122,"Academic year","Provider","K02000001","United Kingdom",10009527,"Istituto Marangoni Limited","Low","103.9"
202122,"Academic year","Provider","K02000001","United Kingdom",10007767,"Keele University","Low","105.3"
202122,"Academic year","Provider","K02000001","United Kingdom",10003645,"King's College London","High","139.1"
202122,"Academic year","Provider","K02000001","United Kingdom",10003678,"Kingston University","Low","94.1"
202122,"Academic year","Provider","K02000001","United Kingdom",10008325,"KLC School of Design","c","c"
202122,"Academic year","Provider","K02000001","United Kingdom",10003758,"LAMDA Limited","Medium","116.8"
202122,"Academic year","Provider","K02000001","United Kingdom",10066551,"LCCM AU UK Limited","c","c"
202122,"Academic year","Provider","K02000001","United Kingdom",10003798,"Le Cordon Bleu Limited","c","c"
202122,"Academic year","Provider","K02000001","United Kingdom",10003854,"Leeds Arts University","High","128.3"
202122,"Academic year","Provider","K02000001","United Kingdom",10003861,"Leeds Beckett University","Low","100.5"
202122,"Academic year","Provider","K02000001","United Kingdom",10034449,"Leeds Conservatoire","Medium","119.9"
202122,"Academic year","Provider","K02000001","United Kingdom",10003863,"Leeds Trinity University","Low","89.5"
