"time_period","time_identifier","geographic_level","country_code","country_name","gender","fsm_status","ethnicity_major","ethnicity_minor","progression_rate","high_tariff_progression_rate","number_of_he_students","number_of_high_tariff_he_students","number_of_students"
201920,"Academic year","National","E92000001","England","Male","All Other Pupils","Mixed","Any Other Mixed Background",49.7,15.3,1670,514,3359
201920,"Academic year","National","E92000001","England","Male","All Other Pupils","Mixed","Total",45.9,13.1,4320,1238,9420
201920,"Academic year","National","E92000001","England","Male","All Other Pupils","Asian","Indian",68.8,22.5,4662,1528,6780
201920,"Academic year","National","E92000001","England","Male","All Other Pupils","Asian","Pakistani",54.1,8.8,4408,714,8145
201920,"Academic year","National","E92000001","England","Male","All Other Pupils","Asian","Bangladeshi",60.9,14.3,1806,425,2965
201920,"Academic year","National","E92000001","England","Male","All Other Pupils","Asian","Any Other Asian Background",65.4,17,2567,665,3923
201920,"Academic year","National","E92000001","England","Male","All Other Pupils","Asian","Total",61.6,15.3,13443,3332,21813
201920,"Academic year","National","E92000001","England","Male","All Other Pupils","Black","Black Caribbean",35.7,4.1,971,111,2723
201920,"Academic year","National","E92000001","England","Male","All Other Pupils","Black","Black - African",63.1,10,4174,661,6610
201920,"Academic year","National","E92000001","England","Male","All Other Pupils","Black","Any Other Black Background",48.3,7.3,624,95,1293
201920,"Academic year","National","E92000001","England","Male","All Other Pupils","Black","Total",54.3,8.2,5769,867,10626
201920,"Academic year","National","E92000001","England","Male","All Other Pupils","Chinese","Chinese",77.8,34.8,755,338,970
201920,"Academic year","National","E92000001","England","Male","All Other Pupils","Any Other Ethnic Group","Any Other Ethnic Group",54.7,13.4,1759,431,3216
201920,"Academic year","National","E92000001","England","Male","All Other Pupils","Unknown","Unknown",40.4,12.8,854,270,2115
201920,"Academic year","National","E92000001","England","Male","All Other Pupils","Total","Total",39.9,10.7,95295,25489,238611
201920,"Academic year","National","E92000001","England","Male","Total","White","White - British",32.8,8.9,66198,17922,201806
201920,"Academic year","National","E92000001","England","Male","Total","White","White - Irish",48.3,18.2,430,162,891
