"time_period","time_identifier","geographic_level","country_code","country_name","region_code","region_name","gender","fsm_status","ethnicity_major","progression_rate","high_tariff_progression_rate","number_of_he_students","number_of_high_tariff_he_students","number_of_students"
202021,"Academic year","Regional","E92000001","England","E12000001","North East","Male","All Other Pupils","Unknown",32.8,14.8,20,9,61
202021,"Academic year","Regional","E92000001","England","E12000001","North East","Male","All Other Pupils","Asian",65.9,15.3,245,57,372
202021,"Academic year","Regional","E92000001","England","E12000001","North East","Male","All Other Pupils","Black",54.5,9.1,30,5,55
202021,"Academic year","Regional","E92000001","England","E12000001","North East","Male","All Other Pupils","Chinese",75.6,46.3,31,19,41
202021,"Academic year","Regional","E92000001","England","E12000001","North East","Male","All Other Pupils","Any Other Ethnic Group",56.7,20,34,12,60
202021,"Academic year","Regional","E92000001","England","E12000001","North East","Male","All Other Pupils","Total",37.2,10.4,3965,1108,10660
202021,"Academic year","Regional","E92000001","England","E12000001","North East","Male","Total","White",32,8.5,3809,1015,11919
202021,"Academic year","Regional","E92000001","England","E12000001","North East","Male","Total","Mixed",52,16.2,106,33,204
202021,"Academic year","Regional","E92000001","England","E12000001","North East","Male","Total","Unknown",33.3,11.5,29,10,87
202021,"Academic year","Regional","E92000001","England","E12000001","North East","Male","Total","Asian",63.6,15,279,66,439
202021,"Academic year","Regional","E92000001","England","E12000001","North East","Male","Total","Black",48.8,7.5,39,6,80
202021,"Academic year","Regional","E92000001","England","E12000001","North East","Male","Total","Chinese",72.7,45.5,32,20,44
202021,"Academic year","Regional","E92000001","England","E12000001","North East","Male","Total","Any Other Ethnic Group",59.8,20.6,58,20,97
202021,"Academic year","Regional","E92000001","England","E12000001","North East","Male","Total","Total",33.8,9.1,4352,1170,12870
202021,"Academic year","Regional","E92000001","England","E12000001","North East","Total","Free School Meals","White",19.1,2.7,759,107,3978
202021,"Academic year","Regional","E92000001","England","E12000001","North East","Total","Free School Meals","Mixed",37.6,4.7,32,4,85
202021,"Academic year","Regional","E92000001","England","E12000001","North East","Total","Free School Meals","Unknown",22.2,2.2,10,1,45
202021,"Academic year","Regional","E92000001","England","E12000001","North East","Total","Free School Meals","Asian",57.8,13,93,21,161
202021,"Academic year","Regional","E92000001","England","E12000001","North East","Total","Free School Meals","Black",54,6,27,3,50
202021,"Academic year","Regional","E92000001","England","E12000001","North East","Total","Free School Meals","Chinese",33.3,33.3,1,1,3
202021,"Academic year","Regional","E92000001","England","E12000001","North East","Total","Free School Meals","Any Other Ethnic Group",56.1,14,32,8,57
202021,"Academic year","Regional","E92000001","England","E12000001","North East","Total","Free School Meals","Total",21.8,3.3,954,145,4379
202021,"Academic year","Regional","E92000001","England","E12000001","North East","Total","All Other Pupils","White",42.7,11.2,8279,2177,19367
202021,"Academic year","Regional","E92000001","England","E12000001","North East","Total","All Other Pupils","Mixed",58.7,18.5,175,55,298
202021,"Academic year","Regional","E92000001","England","E12000001","North East","Total","All Other Pupils","Unknown",36.6,14.3,41,16,112
202021,"Academic year","Regional","E92000001","England","E12000001","North East","Total","All Other Pupils","Asian",71.2,16.2,536,122,753
202021,"Academic year","Regional","E92000001","England","E12000001","North East","Total","All Other Pupils","Black",61.7,13,71,15,115
202021,"Academic year","Regional","E92000001","England","E12000001","North East","Total","All Other Pupils","Chinese",79.7,50,59,37,74
202021,"Academic year","Regional","E92000001","England","E12000001","North East","Total","All Other Pupils","Any Other Ethnic Group",66.9,23.7,79,28,118
202021,"Academic year","Regional","E92000001","England","E12000001","North East","Total","All Other Pupils","Total",44.3,11.8,9240,2450,20837
202021,"Academic year","Regional","E92000001","England","E12000001","North East","Total","Total","White",38.7,9.8,9038,2284,23345
202021,"Academic year","Regional","E92000001","England","E12000001","North East","Total","Total","Mixed",54,15.4,207,59,383
202021,"Academic year","Regional","E92000001","England","E12000001","North East","Total","Total","Unknown",32.5,10.8,51,17,157
202021,"Academic year","Regional","E92000001","England","E12000001","North East","Total","Total","Asian",68.8,15.6,629,143,914
202021,"Academic year","Regional","E92000001","England","E12000001","North East","Total","Total","Black",59.4,10.9,98,18,165
202021,"Academic year","Regional","E92000001","England","E12000001","North East","Total","Total","Chinese",77.9,49.4,60,38,77
202021,"Academic year","Regional","E92000001","England","E12000001","North East","Total","Total","Any Other Ethnic Group",63.4,20.6,111,36,175
202021,"Academic year","Regional","E92000001","England","E12000001","North East","Total","Total","Total",40.4,10.3,10194,2595,25216
202021,"Academic year","Regional","E92000001","England","E12000002","North West","Female","Free School Meals","White",24.1,3.2,1050,141,4353
202021,"Academic year","Regional","E92000001","England","E12000002","North West","Female","Free School Meals","Mixed",36.6,7.1,93,18,254
202021,"Academic year","Regional","E92000001","England","E12000002","North West","Female","Free School Meals","Unknown",28.8,3.4,17,2,59
202021,"Academic year","Regional","E92000001","England","E12000002","North West","Female","Free School Meals","Asian",63.5,12.1,379,72,597
202021,"Academic year","Regional","E92000001","England","E12000002","North West","Female","Free School Meals","Black",60.6,9.6,126,20,208
202021,"Academic year","Regional","E92000001","England","E12000002","North West","Female","Free School Meals","Chinese",72.7,36.4,8,4,11
202021,"Academic year","Regional","E92000001","England","E12000002","North West","Female","Free School Meals","Any Other Ethnic Group",60.6,8.5,57,8,94
202021,"Academic year","Regional","E92000001","England","E12000002","North West","Female","Free School Meals","Total",31,4.8,1730,265,5576
202021,"Academic year","Regional","E92000001","England","E12000002","North West","Female","All Other Pupils","White",49.7,13.9,12664,3532,25473
202021,"Academic year","Regional","E92000001","England","E12000002","North West","Female","All Other Pupils","Mixed",57.8,18.8,513,167,888
202021,"Academic year","Regional","E92000001","England","E12000002","North West","Female","All Other Pupils","Unknown",49.5,13.2,139,37,281
202021,"Academic year","Regional","E92000001","England","E12000002","North West","Female","All Other Pupils","Asian",74.2,17.2,2014,466,2714
202021,"Academic year","Regional","E92000001","England","E12000002","North West","Female","All Other Pupils","Black",70.8,13.6,417,80,589
202021,"Academic year","Regional","E92000001","England","E12000002","North West","Female","All Other Pupils","Chinese",84.2,42.1,112,56,133
202021,"Academic year","Regional","E92000001","England","E12000002","North West","Female","All Other Pupils","Any Other Ethnic Group",64.7,15.2,174,41,269
202021,"Academic year","Regional","E92000001","England","E12000002","North West","Female","All Other Pupils","Total",52.8,14.4,16033,4379,30347
202021,"Academic year","Regional","E92000001","England","E12000002","North West","Female","Total","White",46,12.3,13714,3673,29826
202021,"Academic year","Regional","E92000001","England","E12000002","North West","Female","Total","Mixed",53.1,16.2,606,185,1142
202021,"Academic year","Regional","E92000001","England","E12000002","North West","Female","Total","Unknown",45.9,11.5,156,39,340
202021,"Academic year","Regional","E92000001","England","E12000002","North West","Female","Total","Asian",72.3,16.2,2393,538,3311
202021,"Academic year","Regional","E92000001","England","E12000002","North West","Female","Total","Black",68.1,12.5,543,100,797
202021,"Academic year","Regional","E92000001","England","E12000002","North West","Female","Total","Chinese",83.3,41.7,120,60,144
202021,"Academic year","Regional","E92000001","England","E12000002","North West","Female","Total","Any Other Ethnic Group",63.6,13.5,231,49,363
202021,"Academic year","Regional","E92000001","England","E12000002","North West","Female","Total","Total",49.4,12.9,17763,4644,35923
202021,"Academic year","Regional","E92000001","England","E12000002","North West","Male","Free School Meals","White",15.2,2.4,654,104,4312
202021,"Academic year","Regional","E92000001","England","E12000002","North West","Male","Free School Meals","Mixed",26.1,4.5,58,10,222
202021,"Academic year","Regional","E92000001","England","E12000002","North West","Male","Free School Meals","Unknown",18.8,6.3,9,3,48
202021,"Academic year","Regional","E92000001","England","E12000002","North West","Male","Free School Meals","Asian",46.8,6.4,280,38,598
202021,"Academic year","Regional","E92000001","England","E12000002","North West","Male","Free School Meals","Black",42.8,5.3,104,13,243
202021,"Academic year","Regional","E92000001","England","E12000002","North West","Male","Free School Meals","Chinese",42.9,0,3,0,7
202021,"Academic year","Regional","E92000001","England","E12000002","North West","Male","Free School Meals","Any Other Ethnic Group",45.8,10,55,12,120
202021,"Academic year","Regional","E92000001","England","E12000002","North West","Male","Free School Meals","Total",21,3.2,1163,180,5550
202021,"Academic year","Regional","E92000001","England","E12000002","North West","Male","All Other Pupils","White",36.4,10.3,9576,2706,26289
202021,"Academic year","Regional","E92000001","England","E12000002","North West","Male","All Other Pupils","Mixed",45.8,13.4,386,113,843
202021,"Academic year","Regional","E92000001","England","E12000002","North West","Male","All Other Pupils","Unknown",38.8,9.7,116,29,299
202021,"Academic year","Regional","E92000001","England","E12000002","North West","Male","All Other Pupils","Asian",61,14.1,1783,411,2922
202021,"Academic year","Regional","E92000001","England","E12000002","North West","Male","All Other Pupils","Black",57.6,9.3,347,56,602
202021,"Academic year","Regional","E92000001","England","E12000002","North West","Male","All Other Pupils","Chinese",74.5,36.6,120,59,161
202021,"Academic year","Regional","E92000001","England","E12000002","North West","Male","All Other Pupils","Any Other Ethnic Group",49.7,16.6,150,50,302
202021,"Academic year","Regional","E92000001","England","E12000002","North West","Male","All Other Pupils","Total",39.7,10.9,12478,3424,31418
202021,"Academic year","Regional","E92000001","England","E12000002","North West","Male","Total","White",33.4,9.2,10230,2810,30601
202021,"Academic year","Regional","E92000001","England","E12000002","North West","Male","Total","Mixed",41.7,11.5,444,123,1065
202021,"Academic year","Regional","E92000001","England","E12000002","North West","Male","Total","Unknown",36,9.2,125,32,347
202021,"Academic year","Regional","E92000001","England","E12000002","North West","Male","Total","Asian",58.6,12.8,2063,449,3520
202021,"Academic year","Regional","E92000001","England","E12000002","North West","Male","Total","Black",53.4,8.2,451,69,845
202021,"Academic year","Regional","E92000001","England","E12000002","North West","Male","Total","Chinese",73.2,35.1,123,59,168
202021,"Academic year","Regional","E92000001","England","E12000002","North West","Male","Total","Any Other Ethnic Group",48.6,14.7,205,62,422
202021,"Academic year","Regional","E92000001","England","E12000002","North West","Male","Total","Total",36.9,9.7,13641,3604,36968
202021,"Academic year","Regional","E92000001","England","E12000002","North West","Total","Free School Meals","White",19.7,2.8,1704,245,8665
202021,"Academic year","Regional","E92000001","England","E12000002","North West","Total","Free School Meals","Mixed",31.7,5.9,151,28,476
202021,"Academic year","Regional","E92000001","England","E12000002","North West","Total","Free School Meals","Unknown",24.3,4.7,26,5,107
202021,"Academic year","Regional","E92000001","England","E12000002","North West","Total","Free School Meals","Asian",55.1,9.2,659,110,1195
202021,"Academic year","Regional","E92000001","England","E12000002","North West","Total","Free School Meals","Black",51,7.3,230,33,451
202021,"Academic year","Regional","E92000001","England","E12000002","North West","Total","Free School Meals","Chinese",61.1,22.2,11,4,18
202021,"Academic year","Regional","E92000001","England","E12000002","North West","Total","Free School Meals","Any Other Ethnic Group",52.3,9.3,112,20,214
202021,"Academic year","Regional","E92000001","England","E12000002","North West","Total","Free School Meals","Total",26,4,2893,445,11126
202021,"Academic year","Regional","E92000001","England","E12000002","North West","Total","All Other Pupils","White",43,12.1,22240,6238,51762
202021,"Academic year","Regional","E92000001","England","E12000002","North West","Total","All Other Pupils","Mixed",51.9,16.2,899,280,1731
202021,"Academic year","Regional","E92000001","England","E12000002","North West","Total","All Other Pupils","Unknown",44,11.4,255,66,580
202021,"Academic year","Regional","E92000001","England","E12000002","North West","Total","All Other Pupils","Asian",67.4,15.6,3797,877,5636
202021,"Academic year","Regional","E92000001","England","E12000002","North West","Total","All Other Pupils","Black",64.1,11.4,764,136,1191
202021,"Academic year","Regional","E92000001","England","E12000002","North West","Total","All Other Pupils","Chinese",78.9,39.1,232,115,294
202021,"Academic year","Regional","E92000001","England","E12000002","North West","Total","All Other Pupils","Any Other Ethnic Group",56.7,15.9,324,91,571
202021,"Academic year","Regional","E92000001","England","E12000002","North West","Total","All Other Pupils","Total",46.2,12.6,28511,7803,61765
202021,"Academic year","Regional","E92000001","England","E12000002","North West","Total","Total","White",39.6,10.7,23944,6483,60427
202021,"Academic year","Regional","E92000001","England","E12000002","North West","Total","Total","Mixed",47.6,14,1050,308,2207
202021,"Academic year","Regional","E92000001","England","E12000002","North West","Total","Total","Unknown",40.9,10.3,281,71,687
202021,"Academic year","Regional","E92000001","England","E12000002","North West","Total","Total","Asian",65.2,14.4,4456,987,6831
202021,"Academic year","Regional","E92000001","England","E12000002","North West","Total","Total","Black",60.5,10.3,994,169,1642
202021,"Academic year","Regional","E92000001","England","E12000002","North West","Total","Total","Chinese",77.9,38.1,243,119,312
202021,"Academic year","Regional","E92000001","England","E12000002","North West","Total","Total","Any Other Ethnic Group",55.5,14.1,436,111,785
202021,"Academic year","Regional","E92000001","England","E12000002","North West","Total","Total","Total",43.1,11.3,31404,8248,72891
202021,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Female","Free School Meals","White",21.1,3,600,85,2843
202021,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Female","Free School Meals","Mixed",34.4,3.1,67,6,195
202021,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Female","Free School Meals","Unknown",42.9,4.8,18,2,42
202021,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Female","Free School Meals","Asian",50.4,7.2,342,49,679
202021,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Female","Free School Meals","Black",50.4,9.2,60,11,119
202021,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Female","Free School Meals","Chinese",75,0,3,0,4
202021,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Female","Free School Meals","Any Other Ethnic Group",51.9,14.3,40,11,77
202021,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Female","Free School Meals","Total",28.5,4.1,1130,164,3959
202021,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Female","All Other Pupils","White",49.3,13,9100,2406,18440
202021,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Female","All Other Pupils","Mixed",51.2,16,334,104,652
202021,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Female","All Other Pupils","Unknown",51.7,11.3,78,17,151
202021,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Female","All Other Pupils","Asian",65.9,11.3,1590,272,2412
202021,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Female","All Other Pupils","Black",68.2,14.2,302,63,443
202021,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Female","All Other Pupils","Chinese",88.7,43.5,55,27,62
202021,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Female","All Other Pupils","Any Other Ethnic Group",60,14.6,78,19,130
202021,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Female","All Other Pupils","Total",51.8,13,11537,2908,22290
202021,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Female","Total","White",45.6,11.7,9700,2491,21283
202021,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Female","Total","Mixed",47.3,13,401,110,847
202021,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Female","Total","Unknown",49.7,9.8,96,19,193
202021,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Female","Total","Asian",62.5,10.4,1932,321,3091
202021,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Female","Total","Black",64.4,13.2,362,74,562
202021,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Female","Total","Chinese",87.9,40.9,58,27,66
202021,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Female","Total","Any Other Ethnic Group",57,14.5,118,30,207
202021,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Female","Total","Total",48.3,11.7,12667,3072,26249
202021,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Male","Free School Meals","White",13.1,1.6,370,46,2830
202021,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Male","Free School Meals","Mixed",22.3,3,45,6,202
202021,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Male","Free School Meals","Unknown",30,2,15,1,50
202021,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Male","Free School Meals","Asian",36.8,2.9,243,19,661
202021,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Male","Free School Meals","Black",40.3,4.2,48,5,119
202021,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Male","Free School Meals","Chinese",20,0,1,0,5
202021,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Male","Free School Meals","Any Other Ethnic Group",35.6,10.9,36,11,101
202021,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Male","Free School Meals","Total",19.1,2.2,758,88,3968
202021,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Male","All Other Pupils","White",35.2,9.9,6746,1902,19158
202021,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Male","All Other Pupils","Mixed",40.3,10.8,258,69,640
202021,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Male","All Other Pupils","Unknown",48,12.6,84,22,175
202021,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Male","All Other Pupils","Asian",50.2,8.2,1292,211,2572
202021,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Male","All Other Pupils","Black",53.5,8,221,33,413
202021,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Male","All Other Pupils","Chinese",82.3,37.1,51,23,62
202021,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Male","All Other Pupils","Any Other Ethnic Group",50,13.3,83,22,166
202021,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Male","All Other Pupils","Total",37.7,9.8,8735,2282,23186
202021,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Male","Total","White",32.4,8.9,7116,1948,21988
202021,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Male","Total","Mixed",36,8.9,303,75,842
202021,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Male","Total","Unknown",44,10.2,99,23,225
202021,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Male","Total","Asian",47.5,7.1,1535,230,3233
202021,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Male","Total","Black",50.6,7.1,269,38,532
202021,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Male","Total","Chinese",77.6,34.3,52,23,67
202021,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Male","Total","Any Other Ethnic Group",44.6,12.4,119,33,267
202021,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Male","Total","Total",35,8.7,9493,2370,27154
202021,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Total","Free School Meals","White",17.1,2.3,970,131,5673
202021,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Total","Free School Meals","Mixed",28.2,3,112,12,397
202021,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Total","Free School Meals","Unknown",35.9,3.3,33,3,92
202021,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Total","Free School Meals","Asian",43.7,5.1,585,68,1340
202021,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Total","Free School Meals","Black",45.4,6.7,108,16,238
202021,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Total","Free School Meals","Chinese",44.4,0,4,0,9
202021,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Total","Free School Meals","Any Other Ethnic Group",42.7,12.4,76,22,178
202021,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Total","Free School Meals","Total",23.8,3.2,1888,252,7927
202021,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Total","All Other Pupils","White",42.1,11.5,15846,4308,37598
202021,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Total","All Other Pupils","Mixed",45.8,13.4,592,173,1292
202021,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Total","All Other Pupils","Unknown",49.7,12,162,39,326
202021,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Total","All Other Pupils","Asian",57.8,9.7,2882,483,4984
202021,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Total","All Other Pupils","Black",61.1,11.2,523,96,856
202021,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Total","All Other Pupils","Chinese",85.5,40.3,106,50,124
202021,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Total","All Other Pupils","Any Other Ethnic Group",54.4,13.9,161,41,296
202021,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Total","All Other Pupils","Total",44.6,11.4,20272,5190,45476
202021,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Total","Total","White",38.9,10.3,16816,4439,43271
202021,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Total","Total","Mixed",41.7,11,704,185,1689
202021,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Total","Total","Unknown",46.7,10,195,42,418
202021,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Total","Total","Asian",54.8,8.7,3467,551,6324
202021,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Total","Total","Black",57.7,10.2,631,112,1094
202021,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Total","Total","Chinese",82.7,37.6,110,50,133
202021,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Total","Total","Any Other Ethnic Group",50,13.3,237,63,474
202021,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Total","Total","Total",41.5,10.2,22160,5442,53403
202021,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Female","Free School Meals","White",18.9,2,396,43,2098
202021,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Female","Free School Meals","Mixed",31.2,5.3,53,9,170
202021,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Female","Free School Meals","Unknown",14.3,4.8,3,1,21
202021,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Female","Free School Meals","Asian",55,4.7,116,10,211
202021,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Female","Free School Meals","Black",47.8,5.6,43,5,90
202021,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Female","Free School Meals","Chinese",66.7,33.3,2,1,3
202021,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Female","Free School Meals","Any Other Ethnic Group",60,5,12,1,20
202021,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Female","Free School Meals","Total",23.9,2.7,625,70,2613
202021,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Female","All Other Pupils","White",46.6,10.7,7871,1801,16882
202021,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Female","All Other Pupils","Mixed",54.3,15.4,398,113,733
202021,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Female","All Other Pupils","Unknown",52.6,12.9,61,15,116
202021,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Female","All Other Pupils","Asian",70.4,13.7,1081,210,1536
202021,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Female","All Other Pupils","Black",69.9,8.7,370,46,529
202021,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Female","All Other Pupils","Chinese",87.7,35.6,64,26,73
202021,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Female","All Other Pupils","Any Other Ethnic Group",53.7,13.4,80,20,149
202021,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Female","All Other Pupils","Total",49.6,11.1,9925,2231,20018
202021,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Female","Total","White",43.6,9.7,8267,1844,18980
202021,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Female","Total","Mixed",49.9,13.5,451,122,903
202021,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Female","Total","Unknown",46.7,11.7,64,16,137
202021,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Female","Total","Asian",68.5,12.6,1197,220,1747
202021,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Female","Total","Black",66.7,8.2,413,51,619
202021,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Female","Total","Chinese",86.8,35.5,66,27,76
202021,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Female","Total","Any Other Ethnic Group",54.4,12.4,92,21,169
202021,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Female","Total","Total",46.6,10.2,10550,2301,22631
202021,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Male","Free School Meals","White",12.8,2.2,274,48,2134
202021,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Male","Free School Meals","Mixed",23.1,2.3,40,4,173
202021,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Male","Free School Meals","Unknown",9.5,0,2,0,21
202021,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Male","Free School Meals","Asian",44.6,5.4,90,11,202
202021,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Male","Free School Meals","Black",43.4,4.7,46,5,106
202021,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Male","Free School Meals","Chinese",100,0,1,0,1
202021,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Male","Free School Meals","Any Other Ethnic Group",47.6,4.8,10,1,21
202021,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Male","Free School Meals","Total",17.4,2.6,463,69,2658
202021,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Male","All Other Pupils","White",34.5,8.9,6006,1545,17385
202021,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Male","All Other Pupils","Mixed",37.2,7.3,276,54,741
202021,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Male","All Other Pupils","Unknown",34.1,8.4,61,15,179
202021,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Male","All Other Pupils","Asian",58,11.8,1010,206,1740
202021,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Male","All Other Pupils","Black",45.5,5.8,251,32,552
202021,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Male","All Other Pupils","Chinese",72.4,44.8,42,26,58
202021,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Male","All Other Pupils","Any Other Ethnic Group",46.7,15.3,64,21,137
202021,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Male","All Other Pupils","Total",37.1,9.1,7710,1899,20792
202021,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Male","Total","White",32.2,8.2,6280,1593,19519
202021,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Male","Total","Mixed",34.6,6.3,316,58,914
202021,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Male","Total","Unknown",31.5,7.5,63,15,200
202021,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Male","Total","Asian",56.6,11.2,1100,217,1942
202021,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Male","Total","Black",45.1,5.6,297,37,658
202021,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Male","Total","Chinese",72.9,44.1,43,26,59
202021,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Male","Total","Any Other Ethnic Group",46.8,13.9,74,22,158
202021,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Male","Total","Total",34.9,8.4,8173,1968,23450
202021,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Total","Free School Meals","White",15.8,2.2,670,91,4232
202021,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Total","Free School Meals","Mixed",27.1,3.8,93,13,343
202021,"Academic year","Regional","E92000001","England","E12000004","East Midlands","Total","Free School Meals","Unknown",11.9,2.4,5,1,42
